timestamp,intersection_id,phase_number,signal_state,duration_sec,control_mode
2026-04-20T12:16:03,INT-001,4,RED ON,3,fixed
2026-04-20T12:16:06,INT-001,1,GREEN ON,35,fixed
2026-04-20T12:16:41,INT-001,1,YELLOW ON,4,fixed
2026-04-20T12:16:45,INT-001,1,RED ON,3,fixed
2026-04-20T12:16:48,INT-001,2,GREEN ON,32,fixed
2026-04-20T12:17:20,INT-001,2,YELLOW ON,4,fixed
2026-04-20T12:17:24,INT-001,2,RED ON,3,fixed
2026-04-20T12:17:27,INT-001,3,GREEN ON,28,fixed
2026-04-20T12:17:55,INT-001,3,YELLOW ON,4,fixed
2026-04-20T12:17:59,INT-001,3,RED ON,3,fixed
2026-04-20T12:18:02,INT-001,4,GREEN ON,25,fixed
2026-04-20T12:18:27,INT-001,4,YELLOW ON,4,fixed
2026-04-20T12:18:31,INT-001,4,RED ON,3,fixed
2026-04-20T12:18:34,INT-001,1,GREEN ON,35,fixed
2026-04-20T12:19:09,INT-001,1,YELLOW ON,4,fixed
2026-04-20T12:19:13,INT-001,1,RED ON,3,fixed
2026-04-20T12:19:16,INT-001,2,GREEN ON,32,fixed
2026-04-20T12:19:48,INT-001,2,YELLOW ON,4,fixed
2026-04-20T12:19:52,INT-001,2,RED ON,3,fixed
2026-04-20T12:19:55,INT-001,3,GREEN ON,28,fixed
2026-04-20T12:20:23,INT-001,3,YELLOW ON,4,fixed
2026-04-20T12:20:27,INT-001,3,RED ON,3,fixed
2026-04-20T12:20:30,INT-001,4,GREEN ON,25,fixed
2026-04-20T12:20:55,INT-001,4,YELLOW ON,4,fixed
2026-04-20T12:20:59,INT-001,4,RED ON,3,fixed
2026-04-20T12:21:02,INT-001,1,GREEN ON,35,fixed
2026-04-20T12:21:37,INT-001,1,YELLOW ON,4,fixed
2026-04-20T12:21:41,INT-001,1,RED ON,3,fixed
2026-04-20T12:21:44,INT-001,2,GREEN ON,32,fixed
2026-04-20T12:22:16,INT-001,2,YELLOW ON,4,fixed
2026-04-20T12:22:20,INT-001,2,RED ON,3,fixed
2026-04-20T12:22:23,INT-001,3,GREEN ON,28,fixed
2026-04-20T12:22:51,INT-001,3,YELLOW ON,4,fixed
2026-04-20T12:22:55,INT-001,3,RED ON,3,fixed
2026-04-20T12:22:58,INT-001,4,GREEN ON,25,fixed
2026-04-20T12:23:23,INT-001,4,YELLOW ON,4,fixed
2026-04-20T12:23:27,INT-001,4,RED ON,3,fixed
2026-04-20T12:23:30,INT-001,1,GREEN ON,35,fixed
2026-04-20T12:24:05,INT-001,1,YELLOW ON,4,fixed
2026-04-20T12:24:09,INT-001,1,RED ON,3,fixed
2026-04-20T12:24:12,INT-001,2,GREEN ON,32,fixed
2026-04-20T12:24:44,INT-001,2,YELLOW ON,4,fixed
2026-04-20T12:24:48,INT-001,2,RED ON,3,fixed
2026-04-20T12:24:51,INT-001,3,GREEN ON,28,fixed
2026-04-20T12:25:19,INT-001,3,YELLOW ON,4,fixed
2026-04-20T12:25:23,INT-001,3,RED ON,3,fixed
2026-04-20T12:25:26,INT-001,4,GREEN ON,25,fixed
2026-04-20T12:25:51,INT-001,4,YELLOW ON,4,fixed
2026-04-20T12:25:55,INT-001,4,RED ON,3,fixed
2026-04-20T12:25:58,INT-001,1,GREEN ON,35,fixed
2026-04-20T12:26:33,INT-001,1,YELLOW ON,4,fixed
2026-04-20T12:26:37,INT-001,1,RED ON,3,fixed
2026-04-20T12:26:40,INT-001,2,GREEN ON,32,fixed
2026-04-20T12:27:12,INT-001,2,YELLOW ON,4,fixed
2026-04-20T12:27:16,INT-001,2,RED ON,3,fixed
2026-04-20T12:27:19,INT-001,3,GREEN ON,28,fixed
2026-04-20T12:27:47,INT-001,3,YELLOW ON,4,fixed
2026-04-20T12:27:51,INT-001,3,RED ON,3,fixed
2026-04-20T12:27:54,INT-001,4,GREEN ON,25,fixed
2026-04-20T12:28:19,INT-001,4,YELLOW ON,4,fixed
2026-04-20T12:28:23,INT-001,4,RED ON,3,fixed
2026-04-20T12:28:26,INT-001,1,GREEN ON,35,fixed
2026-04-20T12:29:01,INT-001,1,YELLOW ON,4,fixed
2026-04-20T12:29:05,INT-001,1,RED ON,3,fixed
2026-04-20T12:29:08,INT-001,2,GREEN ON,32,fixed
2026-04-20T12:29:40,INT-001,2,YELLOW ON,4,fixed
2026-04-20T12:29:44,INT-001,2,RED ON,3,fixed
2026-04-20T12:29:47,INT-001,3,GREEN ON,28,fixed
2026-04-20T12:30:15,INT-001,3,YELLOW ON,4,fixed
2026-04-20T12:30:19,INT-001,3,RED ON,3,fixed
2026-04-20T12:30:22,INT-001,4,GREEN ON,25,fixed
2026-04-20T12:30:47,INT-001,4,YELLOW ON,4,fixed
2026-04-20T12:30:51,INT-001,4,RED ON,3,fixed
2026-04-20T12:30:54,INT-001,1,GREEN ON,35,fixed
2026-04-20T12:31:29,INT-001,1,YELLOW ON,4,fixed
2026-04-20T12:31:33,INT-001,1,RED ON,3,fixed
2026-04-20T12:31:36,INT-001,2,GREEN ON,32,fixed
2026-04-20T12:32:08,INT-001,2,YELLOW ON,4,fixed
2026-04-20T12:32:12,INT-001,2,RED ON,3,fixed
2026-04-20T12:32:15,INT-001,3,GREEN ON,28,fixed
2026-04-20T12:32:43,INT-001,3,YELLOW ON,4,fixed
2026-04-20T12:32:47,INT-001,3,RED ON,3,fixed
2026-04-20T12:32:50,INT-001,4,GREEN ON,25,fixed
2026-04-20T12:33:15,INT-001,4,YELLOW ON,4,fixed
2026-04-20T12:33:19,INT-001,4,RED ON,3,fixed
2026-04-20T12:33:22,INT-001,1,GREEN ON,35,fixed
2026-04-20T12:33:57,INT-001,1,YELLOW ON,4,fixed
2026-04-20T12:34:01,INT-001,1,RED ON,3,fixed
2026-04-20T12:34:04,INT-001,2,GREEN ON,32,fixed
2026-04-20T12:34:36,INT-001,2,YELLOW ON,4,fixed
2026-04-20T12:34:40,INT-001,2,RED ON,3,fixed
2026-04-20T12:34:43,INT-001,3,GREEN ON,28,fixed
2026-04-20T12:35:11,INT-001,3,YELLOW ON,4,fixed
2026-04-20T12:35:15,INT-001,3,RED ON,3,fixed
2026-04-20T12:35:18,INT-001,4,GREEN ON,25,fixed
2026-04-20T12:35:43,INT-001,4,YELLOW ON,4,fixed
2026-04-20T12:35:47,INT-001,4,RED ON,3,fixed
2026-04-20T12:35:50,INT-001,1,GREEN ON,35,fixed
2026-04-20T12:36:25,INT-001,1,YELLOW ON,4,fixed
2026-04-20T12:36:29,INT-001,1,RED ON,3,fixed
2026-04-20T12:36:32,INT-001,2,GREEN ON,32,fixed
2026-04-20T12:37:04,INT-001,2,YELLOW ON,4,fixed
2026-04-20T12:37:08,INT-001,2,RED ON,3,fixed
2026-04-20T12:37:11,INT-001,3,GREEN ON,28,fixed
2026-04-20T12:37:39,INT-001,3,YELLOW ON,4,fixed
2026-04-20T12:37:43,INT-001,3,RED ON,3,fixed
2026-04-20T12:37:46,INT-001,4,GREEN ON,25,fixed
2026-04-20T12:38:11,INT-001,4,YELLOW ON,4,fixed
2026-04-20T12:38:15,INT-001,4,RED ON,3,fixed
2026-04-20T12:38:18,INT-001,1,GREEN ON,35,fixed
2026-04-20T12:38:53,INT-001,1,YELLOW ON,4,fixed
2026-04-20T12:38:57,INT-001,1,RED ON,3,fixed
2026-04-20T12:39:00,INT-001,2,GREEN ON,32,fixed
2026-04-20T12:39:32,INT-001,2,YELLOW ON,4,fixed
2026-04-20T12:39:36,INT-001,2,RED ON,3,fixed
2026-04-20T12:39:39,INT-001,3,GREEN ON,28,fixed
2026-04-20T12:40:07,INT-001,3,YELLOW ON,4,fixed
2026-04-20T12:40:11,INT-001,3,RED ON,3,fixed
2026-04-20T12:40:14,INT-001,4,GREEN ON,25,fixed
2026-04-20T12:40:39,INT-001,4,YELLOW ON,4,fixed
2026-04-20T12:40:43,INT-001,4,RED ON,3,fixed
2026-04-20T12:40:46,INT-001,1,GREEN ON,35,fixed
2026-04-20T12:41:21,INT-001,1,YELLOW ON,4,fixed
2026-04-20T12:41:25,INT-001,1,RED ON,3,fixed
2026-04-20T12:41:28,INT-001,2,GREEN ON,32,fixed
2026-04-20T12:42:00,INT-001,2,YELLOW ON,4,fixed
2026-04-20T12:42:04,INT-001,2,RED ON,3,fixed
2026-04-20T12:42:07,INT-001,3,GREEN ON,28,fixed
2026-04-20T12:42:35,INT-001,3,YELLOW ON,4,fixed
2026-04-20T12:42:39,INT-001,3,RED ON,3,fixed
2026-04-20T12:42:42,INT-001,4,GREEN ON,25,fixed
2026-04-20T12:43:07,INT-001,4,YELLOW ON,4,fixed
2026-04-20T12:43:11,INT-001,4,RED ON,3,fixed
2026-04-20T12:43:14,INT-001,1,GREEN ON,35,fixed
2026-04-20T12:43:49,INT-001,1,YELLOW ON,4,fixed
2026-04-20T12:43:53,INT-001,1,RED ON,3,fixed
2026-04-20T12:43:56,INT-001,2,GREEN ON,32,fixed
2026-04-20T12:44:28,INT-001,2,YELLOW ON,4,fixed
2026-04-20T12:44:32,INT-001,2,RED ON,3,fixed
2026-04-20T12:44:35,INT-001,3,GREEN ON,28,fixed
2026-04-20T12:45:03,INT-001,3,YELLOW ON,4,fixed
2026-04-20T12:45:07,INT-001,3,RED ON,3,fixed
2026-04-20T12:45:10,INT-001,4,GREEN ON,25,fixed
2026-04-20T12:45:35,INT-001,4,YELLOW ON,4,fixed
2026-04-20T12:45:39,INT-001,4,RED ON,3,fixed
2026-04-20T12:45:42,INT-001,1,GREEN ON,35,fixed
2026-04-20T12:46:17,INT-001,1,YELLOW ON,4,fixed
2026-04-20T12:46:21,INT-001,1,RED ON,3,fixed
2026-04-20T12:46:24,INT-001,2,GREEN ON,32,fixed
2026-04-20T12:46:56,INT-001,2,YELLOW ON,4,fixed
2026-04-20T12:47:00,INT-001,2,RED ON,3,fixed
2026-04-20T12:47:03,INT-001,3,GREEN ON,28,fixed
2026-04-20T12:47:31,INT-001,3,YELLOW ON,4,fixed
2026-04-20T12:47:35,INT-001,3,RED ON,3,fixed
2026-04-20T12:47:38,INT-001,4,GREEN ON,25,fixed
2026-04-20T12:48:03,INT-001,4,YELLOW ON,4,fixed
2026-04-20T12:48:07,INT-001,4,RED ON,3,fixed
2026-04-20T12:48:10,INT-001,1,GREEN ON,35,fixed
2026-04-20T12:48:45,INT-001,1,YELLOW ON,4,fixed
2026-04-20T12:48:49,INT-001,1,RED ON,3,fixed
2026-04-20T12:48:52,INT-001,2,GREEN ON,32,fixed
2026-04-20T12:49:24,INT-001,2,YELLOW ON,4,fixed
2026-04-20T12:49:28,INT-001,2,RED ON,3,fixed
2026-04-20T12:49:31,INT-001,3,GREEN ON,28,fixed
2026-04-20T12:49:59,INT-001,3,YELLOW ON,4,fixed
2026-04-20T12:50:03,INT-001,3,RED ON,3,fixed
2026-04-20T12:50:06,INT-001,4,GREEN ON,25,fixed
2026-04-20T12:50:31,INT-001,4,YELLOW ON,4,fixed
2026-04-20T12:50:35,INT-001,4,RED ON,3,fixed
2026-04-20T12:50:38,INT-001,1,GREEN ON,35,fixed
2026-04-20T12:51:13,INT-001,1,YELLOW ON,4,fixed
2026-04-20T12:51:17,INT-001,1,RED ON,3,fixed
2026-04-20T12:51:20,INT-001,2,GREEN ON,32,fixed
2026-04-20T12:51:52,INT-001,2,YELLOW ON,4,fixed
2026-04-20T12:51:56,INT-001,2,RED ON,3,fixed
2026-04-20T12:51:59,INT-001,3,GREEN ON,28,fixed
2026-04-20T12:52:27,INT-001,3,YELLOW ON,4,fixed
2026-04-20T12:52:31,INT-001,3,RED ON,3,fixed
2026-04-20T12:52:34,INT-001,4,GREEN ON,25,fixed
2026-04-20T12:52:59,INT-001,4,YELLOW ON,4,fixed
2026-04-20T12:53:03,INT-001,4,RED ON,3,fixed
2026-04-20T12:53:06,INT-001,1,GREEN ON,35,fixed
2026-04-20T12:53:41,INT-001,1,YELLOW ON,4,fixed
2026-04-20T12:53:45,INT-001,1,RED ON,3,fixed
2026-04-20T12:53:48,INT-001,2,GREEN ON,32,fixed
2026-04-20T12:54:20,INT-001,2,YELLOW ON,4,fixed
2026-04-20T12:54:24,INT-001,2,RED ON,3,fixed
2026-04-20T12:54:27,INT-001,3,GREEN ON,28,fixed
2026-04-20T12:54:55,INT-001,3,YELLOW ON,4,fixed
2026-04-20T12:54:59,INT-001,3,RED ON,3,fixed
2026-04-20T12:55:02,INT-001,4,GREEN ON,25,fixed
2026-04-20T12:55:27,INT-001,4,YELLOW ON,4,fixed
2026-04-20T12:55:31,INT-001,4,RED ON,3,fixed
2026-04-20T12:55:34,INT-001,1,GREEN ON,35,fixed
2026-04-20T12:56:09,INT-001,1,YELLOW ON,4,fixed
2026-04-20T12:56:13,INT-001,1,RED ON,3,fixed
2026-04-20T12:56:16,INT-001,2,GREEN ON,32,fixed
2026-04-20T12:56:48,INT-001,2,YELLOW ON,4,fixed
2026-04-20T12:56:52,INT-001,2,RED ON,3,fixed
2026-04-20T12:56:55,INT-001,3,GREEN ON,28,fixed
2026-04-20T12:57:23,INT-001,3,YELLOW ON,4,fixed
2026-04-20T12:57:27,INT-001,3,RED ON,3,fixed
2026-04-20T12:57:30,INT-001,4,GREEN ON,25,fixed
2026-04-20T12:57:55,INT-001,4,YELLOW ON,4,fixed
2026-04-20T12:57:59,INT-001,4,RED ON,3,fixed
2026-04-20T12:58:02,INT-001,1,GREEN ON,35,fixed
2026-04-20T12:58:37,INT-001,1,YELLOW ON,4,fixed
2026-04-20T12:58:41,INT-001,1,RED ON,3,fixed
2026-04-20T12:58:44,INT-001,2,GREEN ON,32,fixed
2026-04-20T12:59:16,INT-001,2,YELLOW ON,4,fixed
2026-04-20T12:59:20,INT-001,2,RED ON,3,fixed
2026-04-20T12:59:23,INT-001,3,GREEN ON,28,fixed
2026-04-20T12:59:51,INT-001,3,YELLOW ON,4,fixed
2026-04-20T12:59:55,INT-001,3,RED ON,3,fixed
2026-04-20T12:59:58,INT-001,4,GREEN ON,25,fixed
2026-04-20T13:00:23,INT-001,4,YELLOW ON,4,fixed
2026-04-20T13:00:27,INT-001,4,RED ON,3,fixed
2026-04-20T13:00:30,INT-001,1,GREEN ON,35,fixed
2026-04-20T13:01:05,INT-001,1,YELLOW ON,4,fixed
2026-04-20T13:01:09,INT-001,1,RED ON,3,fixed
2026-04-20T13:01:12,INT-001,2,GREEN ON,32,fixed
2026-04-20T13:01:44,INT-001,2,YELLOW ON,4,fixed
2026-04-20T13:01:48,INT-001,2,RED ON,3,fixed
2026-04-20T13:01:51,INT-001,3,GREEN ON,28,fixed
2026-04-20T13:02:19,INT-001,3,YELLOW ON,4,fixed
2026-04-20T13:02:23,INT-001,3,RED ON,3,fixed
2026-04-20T13:02:26,INT-001,4,GREEN ON,25,fixed
2026-04-20T13:02:51,INT-001,4,YELLOW ON,4,fixed
2026-04-20T13:02:55,INT-001,4,RED ON,3,fixed
2026-04-20T13:02:58,INT-001,1,GREEN ON,35,fixed
2026-04-20T13:03:33,INT-001,1,YELLOW ON,4,fixed
2026-04-20T13:03:37,INT-001,1,RED ON,3,fixed
2026-04-20T13:03:40,INT-001,2,GREEN ON,32,fixed
2026-04-20T13:04:12,INT-001,2,YELLOW ON,4,fixed
2026-04-20T13:04:16,INT-001,2,RED ON,3,fixed
2026-04-20T13:04:19,INT-001,3,GREEN ON,28,fixed
2026-04-20T13:04:47,INT-001,3,YELLOW ON,4,fixed
2026-04-20T13:04:51,INT-001,3,RED ON,3,fixed
2026-04-20T13:04:54,INT-001,4,GREEN ON,25,fixed
2026-04-20T13:05:19,INT-001,4,YELLOW ON,4,fixed
2026-04-20T13:05:23,INT-001,4,RED ON,3,fixed
2026-04-20T13:05:26,INT-001,1,GREEN ON,35,fixed
2026-04-20T13:06:01,INT-001,1,YELLOW ON,4,fixed
2026-04-20T13:06:05,INT-001,1,RED ON,3,fixed
2026-04-20T13:06:08,INT-001,2,GREEN ON,32,fixed
2026-04-20T13:06:40,INT-001,2,YELLOW ON,4,fixed
2026-04-20T13:06:44,INT-001,2,RED ON,3,fixed
2026-04-20T13:06:47,INT-001,3,GREEN ON,28,fixed
2026-04-20T13:07:15,INT-001,3,YELLOW ON,4,fixed
2026-04-20T13:07:19,INT-001,3,RED ON,3,fixed
2026-04-20T13:07:22,INT-001,4,GREEN ON,25,fixed
2026-04-20T13:07:47,INT-001,4,YELLOW ON,4,fixed
2026-04-20T13:07:51,INT-001,4,RED ON,3,fixed
2026-04-20T13:07:54,INT-001,1,GREEN ON,35,fixed
2026-04-20T13:08:29,INT-001,1,YELLOW ON,4,fixed
2026-04-20T13:08:33,INT-001,1,RED ON,3,fixed
2026-04-20T13:08:36,INT-001,2,GREEN ON,32,fixed
2026-04-20T13:09:08,INT-001,2,YELLOW ON,4,fixed
2026-04-20T13:09:12,INT-001,2,RED ON,3,fixed
2026-04-20T13:09:15,INT-001,3,GREEN ON,28,fixed
2026-04-20T13:09:43,INT-001,3,YELLOW ON,4,fixed
2026-04-20T13:09:47,INT-001,3,RED ON,3,fixed
2026-04-20T13:09:50,INT-001,4,GREEN ON,25,fixed
2026-04-20T13:10:15,INT-001,4,YELLOW ON,4,fixed
2026-04-20T13:10:19,INT-001,4,RED ON,3,fixed
2026-04-20T13:10:22,INT-001,1,GREEN ON,35,fixed
2026-04-20T13:10:57,INT-001,1,YELLOW ON,4,fixed
2026-04-20T13:11:01,INT-001,1,RED ON,3,fixed
2026-04-20T13:11:04,INT-001,2,GREEN ON,32,fixed
2026-04-20T13:11:36,INT-001,2,YELLOW ON,4,fixed
2026-04-20T13:11:40,INT-001,2,RED ON,3,fixed
2026-04-20T13:11:43,INT-001,3,GREEN ON,28,fixed
2026-04-20T13:12:11,INT-001,3,YELLOW ON,4,fixed
2026-04-20T13:12:15,INT-001,3,RED ON,3,fixed
2026-04-20T13:12:18,INT-001,4,GREEN ON,25,fixed
2026-04-20T13:12:43,INT-001,4,YELLOW ON,4,fixed
2026-04-20T13:12:47,INT-001,4,RED ON,3,fixed
2026-04-20T13:12:50,INT-001,1,GREEN ON,35,fixed
2026-04-20T13:13:25,INT-001,1,YELLOW ON,4,fixed
2026-04-20T13:13:29,INT-001,1,RED ON,3,fixed
2026-04-20T13:13:32,INT-001,2,GREEN ON,32,fixed
2026-04-20T13:14:04,INT-001,2,YELLOW ON,4,fixed
2026-04-20T13:14:08,INT-001,2,RED ON,3,fixed
2026-04-20T13:14:11,INT-001,3,GREEN ON,28,fixed
2026-04-20T13:14:39,INT-001,3,YELLOW ON,4,fixed
2026-04-20T13:14:43,INT-001,3,RED ON,3,fixed
2026-04-20T13:14:46,INT-001,4,GREEN ON,25,fixed
2026-04-20T13:15:11,INT-001,4,YELLOW ON,4,fixed
2026-04-20T13:15:15,INT-001,4,RED ON,3,fixed
2026-04-20T13:15:18,INT-001,1,GREEN ON,35,fixed
2026-04-20T13:15:53,INT-001,1,YELLOW ON,4,fixed
2026-04-20T13:15:57,INT-001,1,RED ON,3,fixed
2026-04-20T13:16:00,INT-001,2,GREEN ON,32,fixed
2026-04-20T13:16:32,INT-001,2,YELLOW ON,4,fixed
2026-04-20T13:16:36,INT-001,2,RED ON,3,fixed
2026-04-20T13:16:39,INT-001,3,GREEN ON,28,fixed
2026-04-20T13:17:07,INT-001,3,YELLOW ON,4,fixed
2026-04-20T13:17:11,INT-001,3,RED ON,3,fixed
2026-04-20T13:17:14,INT-001,4,GREEN ON,25,fixed
2026-04-20T13:17:39,INT-001,4,YELLOW ON,4,fixed
2026-04-20T13:17:43,INT-001,4,RED ON,3,fixed
2026-04-20T13:17:46,INT-001,1,GREEN ON,35,fixed
2026-04-20T13:18:21,INT-001,1,YELLOW ON,4,fixed
2026-04-20T13:18:25,INT-001,1,RED ON,3,fixed
2026-04-20T13:18:28,INT-001,2,GREEN ON,32,fixed
2026-04-20T13:19:00,INT-001,2,YELLOW ON,4,fixed
2026-04-20T13:19:04,INT-001,2,RED ON,3,fixed
2026-04-20T13:19:07,INT-001,3,GREEN ON,28,fixed
2026-04-20T13:19:35,INT-001,3,YELLOW ON,4,fixed
2026-04-20T13:19:39,INT-001,3,RED ON,3,fixed
2026-04-20T13:19:42,INT-001,4,GREEN ON,25,fixed
2026-04-20T13:20:07,INT-001,4,YELLOW ON,4,fixed
2026-04-20T13:20:11,INT-001,4,RED ON,3,fixed
2026-04-20T13:20:14,INT-001,1,GREEN ON,35,fixed
2026-04-20T13:20:49,INT-001,1,YELLOW ON,4,fixed
2026-04-20T13:20:53,INT-001,1,RED ON,3,fixed
2026-04-20T13:20:56,INT-001,2,GREEN ON,32,fixed
2026-04-20T13:21:28,INT-001,2,YELLOW ON,4,fixed
2026-04-20T13:21:32,INT-001,2,RED ON,3,fixed
2026-04-20T13:21:35,INT-001,3,GREEN ON,28,fixed
2026-04-20T13:22:03,INT-001,3,YELLOW ON,4,fixed
2026-04-20T13:22:07,INT-001,3,RED ON,3,fixed
2026-04-20T13:22:10,INT-001,4,GREEN ON,25,fixed
2026-04-20T13:22:35,INT-001,4,YELLOW ON,4,fixed
2026-04-20T13:22:39,INT-001,4,RED ON,3,fixed
2026-04-20T13:22:42,INT-001,1,GREEN ON,35,fixed
2026-04-20T13:23:17,INT-001,1,YELLOW ON,4,fixed
2026-04-20T13:23:21,INT-001,1,RED ON,3,fixed
2026-04-20T13:23:24,INT-001,2,GREEN ON,32,fixed
2026-04-20T13:23:56,INT-001,2,YELLOW ON,4,fixed
2026-04-20T13:24:00,INT-001,2,RED ON,3,fixed
2026-04-20T13:24:03,INT-001,3,GREEN ON,28,fixed
2026-04-20T13:24:31,INT-001,3,YELLOW ON,4,fixed
2026-04-20T13:24:35,INT-001,3,RED ON,3,fixed
2026-04-20T13:24:38,INT-001,4,GREEN ON,25,fixed
2026-04-20T13:25:03,INT-001,4,YELLOW ON,4,fixed
2026-04-20T13:25:07,INT-001,4,RED ON,3,fixed
2026-04-20T13:25:10,INT-001,1,GREEN ON,35,fixed
2026-04-20T13:25:45,INT-001,1,YELLOW ON,4,fixed
2026-04-20T13:25:49,INT-001,1,RED ON,3,fixed
2026-04-20T13:25:52,INT-001,2,GREEN ON,32,fixed
2026-04-20T13:26:24,INT-001,2,YELLOW ON,4,fixed
2026-04-20T13:26:28,INT-001,2,RED ON,3,fixed
2026-04-20T13:26:31,INT-001,3,GREEN ON,28,fixed
2026-04-20T13:26:59,INT-001,3,YELLOW ON,4,fixed
2026-04-20T13:27:03,INT-001,3,RED ON,3,fixed
2026-04-20T13:27:06,INT-001,4,GREEN ON,25,fixed
2026-04-20T13:27:31,INT-001,4,YELLOW ON,4,fixed
2026-04-20T13:27:35,INT-001,4,RED ON,3,fixed
2026-04-20T13:27:38,INT-001,1,GREEN ON,35,fixed
2026-04-20T13:28:13,INT-001,1,YELLOW ON,4,fixed
2026-04-20T13:28:17,INT-001,1,RED ON,3,fixed
2026-04-20T13:28:20,INT-001,2,GREEN ON,32,fixed
2026-04-20T13:28:52,INT-001,2,YELLOW ON,4,fixed
2026-04-20T13:28:56,INT-001,2,RED ON,3,fixed
2026-04-20T13:28:59,INT-001,3,GREEN ON,28,fixed
2026-04-20T13:29:27,INT-001,3,YELLOW ON,4,fixed
2026-04-20T13:29:31,INT-001,3,RED ON,3,fixed
2026-04-20T13:29:34,INT-001,4,GREEN ON,25,fixed
2026-04-20T13:29:59,INT-001,4,YELLOW ON,4,fixed
2026-04-20T13:30:03,INT-001,4,RED ON,3,fixed
2026-04-20T13:30:06,INT-001,1,GREEN ON,35,fixed
2026-04-20T13:30:41,INT-001,1,YELLOW ON,4,fixed
2026-04-20T13:30:45,INT-001,1,RED ON,3,fixed
2026-04-20T13:30:48,INT-001,2,GREEN ON,32,fixed
2026-04-20T13:31:20,INT-001,2,YELLOW ON,4,fixed
2026-04-20T13:31:24,INT-001,2,RED ON,3,fixed
2026-04-20T13:31:27,INT-001,3,GREEN ON,28,fixed
2026-04-20T13:31:55,INT-001,3,YELLOW ON,4,fixed
2026-04-20T13:31:59,INT-001,3,RED ON,3,fixed
2026-04-20T13:32:02,INT-001,4,GREEN ON,25,fixed
2026-04-20T13:32:27,INT-001,4,YELLOW ON,4,fixed
2026-04-20T13:32:31,INT-001,4,RED ON,3,fixed
2026-04-20T13:32:34,INT-001,1,GREEN ON,35,fixed
2026-04-20T13:33:09,INT-001,1,YELLOW ON,4,fixed
2026-04-20T13:33:13,INT-001,1,RED ON,3,fixed
2026-04-20T13:33:16,INT-001,2,GREEN ON,32,fixed
2026-04-20T13:33:48,INT-001,2,YELLOW ON,4,fixed
2026-04-20T13:33:52,INT-001,2,RED ON,3,fixed
2026-04-20T13:33:55,INT-001,3,GREEN ON,28,fixed
2026-04-20T13:34:23,INT-001,3,YELLOW ON,4,fixed
2026-04-20T13:34:27,INT-001,3,RED ON,3,fixed
2026-04-20T13:34:30,INT-001,4,GREEN ON,25,fixed
2026-04-20T13:34:55,INT-001,4,YELLOW ON,4,fixed
2026-04-20T13:34:59,INT-001,4,RED ON,3,fixed
2026-04-20T13:35:02,INT-001,1,GREEN ON,35,fixed
2026-04-20T13:35:37,INT-001,1,YELLOW ON,4,fixed
2026-04-20T13:35:41,INT-001,1,RED ON,3,fixed
2026-04-20T13:35:44,INT-001,2,GREEN ON,32,fixed
2026-04-20T13:36:16,INT-001,2,YELLOW ON,4,fixed
2026-04-20T13:36:20,INT-001,2,RED ON,3,fixed
2026-04-20T13:36:23,INT-001,3,GREEN ON,28,fixed
2026-04-20T13:36:51,INT-001,3,YELLOW ON,4,fixed
2026-04-20T13:36:55,INT-001,3,RED ON,3,fixed
2026-04-20T13:36:58,INT-001,4,GREEN ON,25,fixed
2026-04-20T13:37:23,INT-001,4,YELLOW ON,4,fixed
2026-04-20T13:37:27,INT-001,4,RED ON,3,fixed
2026-04-20T13:37:30,INT-001,1,GREEN ON,35,fixed
2026-04-20T13:38:05,INT-001,1,YELLOW ON,4,fixed
2026-04-20T13:38:09,INT-001,1,RED ON,3,fixed
2026-04-20T13:38:12,INT-001,2,GREEN ON,32,fixed
2026-04-20T13:38:44,INT-001,2,YELLOW ON,4,fixed
2026-04-20T13:38:48,INT-001,2,RED ON,3,fixed
2026-04-20T13:38:51,INT-001,3,GREEN ON,28,fixed
2026-04-20T13:39:19,INT-001,3,YELLOW ON,4,fixed
2026-04-20T13:39:23,INT-001,3,RED ON,3,fixed
2026-04-20T13:39:26,INT-001,4,GREEN ON,25,fixed
2026-04-20T13:39:51,INT-001,4,YELLOW ON,4,fixed
2026-04-20T13:39:55,INT-001,4,RED ON,3,fixed
2026-04-20T13:39:58,INT-001,1,GREEN ON,35,fixed
2026-04-20T13:40:33,INT-001,1,YELLOW ON,4,fixed
2026-04-20T13:40:37,INT-001,1,RED ON,3,fixed
2026-04-20T13:40:40,INT-001,2,GREEN ON,32,fixed
2026-04-20T13:41:12,INT-001,2,YELLOW ON,4,fixed
2026-04-20T13:41:16,INT-001,2,RED ON,3,fixed
2026-04-20T13:41:19,INT-001,3,GREEN ON,28,fixed
2026-04-20T13:41:47,INT-001,3,YELLOW ON,4,fixed
2026-04-20T13:41:51,INT-001,3,RED ON,3,fixed
2026-04-20T13:41:54,INT-001,4,GREEN ON,25,fixed
2026-04-20T13:42:19,INT-001,4,YELLOW ON,4,fixed
2026-04-20T13:42:23,INT-001,4,RED ON,3,fixed
2026-04-20T13:42:26,INT-001,1,GREEN ON,35,fixed
2026-04-20T13:43:01,INT-001,1,YELLOW ON,4,fixed
2026-04-20T13:43:05,INT-001,1,RED ON,3,fixed
2026-04-20T13:43:08,INT-001,2,GREEN ON,32,fixed
2026-04-20T13:43:40,INT-001,2,YELLOW ON,4,fixed
2026-04-20T13:43:44,INT-001,2,RED ON,3,fixed
